status	cs_loc	cs_sha256_16	cs_path	rs_path	crate
todo	121	fad59bc43360e98b	Families/GameX.IW/Zone/Structs/Vehicle+.cs	families/iw/src/zone/structs/vehicle_plus.rs	gamex-iw
todo	183	76fdbefb1956301f	Families/GameX.IW/Zone/Structs/Vehicle.cs	families/iw/src/zone/structs/vehicle.rs	gamex-iw
todo	5	626697aa080d1f70	Families/GameX.IW/Zone/Structs/Weapon+.cs	families/iw/src/zone/structs/weapon_plus.rs	gamex-iw
todo	615	50ede8fa37410e1b	Families/GameX.IW/Zone/Structs/Weapon.cs	families/iw/src/zone/structs/weapon.rs	gamex-iw
todo	142	2840353796b35fff	Families/GameX.IW/Zone/Structs/XAnim+.cs	families/iw/src/zone/structs/x_anim_plus.rs	gamex-iw
todo	176	523567b91c9acec6	Families/GameX.IW/Zone/Structs/XAnim.cs	families/iw/src/zone/structs/x_anim.rs	gamex-iw
todo	142	097d69810d2da597	Families/GameX.IW/Zone/Structs/XModel+.cs	families/iw/src/zone/structs/x_model_plus.rs	gamex-iw
todo	127	26436522da30df94	Families/GameX.IW/Zone/Structs/XModel.cs	families/iw/src/zone/structs/x_model.rs	gamex-iw
todo	132	c47aea1dc53064e5	Families/GameX.IW/Zone/ZStream.cs	families/iw/src/zone/z_stream.rs	gamex-iw
todo	224	f9cc2caac5de82fc	Families/GameX.IW/Zone/ZoneInfo.cs	families/iw/src/zone/zone_info.rs	gamex-iw
todo	72	8d5903e9820f1331	Families/GameX.IW/Zone/ZoneWriter.cs	families/iw/src/zone/zone_writer.rs	gamex-iw
todo	31	cc9c588e57cffe3f	Families/GameX.Lucas/Lucas.cs	families/lucas/src/lucas.rs	gamex-lucas
todo	28	7cea0a7490c7661e	Families/GameX.Monolith/Monolith.cs	families/monolith/src/monolith.rs	gamex-monolith
todo	34	10efb04bc670401d	Families/GameX.Mythic/Mythic.cs	families/mythic/src/mythic.rs	gamex-mythic
todo	32	2f74dad0d07516fd	Families/GameX.Nintendo/Nintendo.cs	families/nintendo/src/nintendo.rs	gamex-nintendo
todo	12	fb84043b090be7f3	Families/GameX.Origin/Clients/U9/Database.cs	families/origin/src/clients/u9/database.rs	gamex-origin
todo	61	790cbc470a048ef2	Families/GameX.Origin/Clients/UO/Client.cs	families/origin/src/clients/uo/client.rs	gamex-origin
todo	16	5d1c2ddf9b778745	Families/GameX.Origin/Clients/UO/Data.cs	families/origin/src/clients/uo/data.rs	gamex-origin
todo	5	fe80acc5a2948d49	Families/GameX.Origin/Clients/UO/Database.cs	families/origin/src/clients/uo/database.rs	gamex-origin
todo	2	c17d7b411f5706fe	Families/GameX.Origin/Clients/UO/Managers.cs	families/origin/src/clients/uo/managers.rs	gamex-origin
todo	27	305f87ccfa2f04a8	Families/GameX.Origin/Formats/U8/Texture.cs	families/origin/src/formats/u8/texture.rs	gamex-origin
todo	1095	0d9e3635d7acecb5	Families/GameX.Origin/Formats/UO/Encryption.cs	families/origin/src/formats/uo/encryption.rs	gamex-origin
todo	6	9674470df1f656d4	Families/GameX.Origin/Formats/UO/Encryption/TwofishBehaviour.cs	families/origin/src/formats/uo/encryption/twofish_behaviour.rs	gamex-origin
todo	358	4b3c1f8ba2ec60ea	Families/GameX.Origin/Formats/UO/Network.cs	families/origin/src/formats/uo/network.rs	gamex-origin
todo	92	3521b6af32347d5a	Families/GameX.Origin/Formats/UO/ServerBinary.cs	families/origin/src/formats/uo/server_binary.rs	gamex-origin
todo	102	24bcb37d4afe1fba	Families/GameX.Origin/Formats/UO/Utility.cs	families/origin/src/formats/uo/utility.rs	gamex-origin
todo	76	f260d926a7c8da93	Families/GameX.Origin/Origin.cs	families/origin/src/origin.rs	gamex-origin
todo	24	1e2d177888c20e32	Families/GameX.Origin/Renderers/UO/Sprites.cs	families/origin/src/renderers/uo/sprites.rs	gamex-origin
todo	827	fdb2a7c10b1412ae	Families/GameX.Origin/Structs/UO.cs	families/origin/src/structs/uo.rs	gamex-origin
todo	15	39c0ba6b081487e1	Platforms/GameX.Platform.EginX/EginX_Render.cs	platforms/platform-eginx/src/egin_x_render.rs	gamex-platform-eginx
todo	52	2172788eaf9073b1	Platforms/GameX.Platform.Godot/Godot_Render.cs	platforms/platform-godot/src/godot_render.rs	gamex-platform-godot
todo	15	5a6c070e0ba6b016	Platforms/GameX.Platform.Mg/Mg_Render.cs	platforms/platform-mg/src/mg_render.rs	gamex-platform-mg
todo	26	20afab1a639413b9	Platforms/GameX.Platform.O3de/O3de_Render.cs	platforms/platform-o3de/src/o3de_render.rs	gamex-platform-o3de
todo	26	660b676a6e23c0a4	Platforms/GameX.Platform.Ogre/Ogre_Render.cs	platforms/platform-ogre/src/ogre_render.rs	gamex-platform-ogre
